archetype,repeat,hands,correct,confidence,posterior_true
calling_station,16,800,True,1.0,1.0
calling_station,17,5,False,0.16762008416505636,0.2050999484189892
calling_station,17,10,False,0.36887969313562896,0.16276508353214614
calling_station,17,25,True,0.5434301511983235,0.6003038990602793
calling_station,17,50,True,0.6896190186293896,0.7597066019556857
calling_station,17,100,True,0.9640864724513171,0.9881662660965919
calling_station,17,200,True,0.9999966173707594,0.999999615719587
calling_station,17,400,True,0.9999999999997745,0.9999999999999878
calling_station,17,800,True,1.0,1.0
calling_station,18,5,False,0.05906849451651397,0.15393177840631955
calling_station,18,10,False,0.21788660962567208,0.10729642175667557
calling_station,18,25,True,0.2409976855936229,0.4446191203903784
calling_station,18,50,True,0.8852058992280892,0.9604906441527135
calling_station,18,100,True,0.9956224620453182,0.9991144709141662
calling_station,18,200,True,0.9999999997037469,0.9999999999798894
calling_station,18,400,True,1.0,1.0
calling_station,18,800,True,1.0,1.0
calling_station,19,5,False,0.14094038224209404,0.24793889408596642
calling_station,19,10,True,0.30330416026803253,0.4009096425072502
calling_station,19,25,True,0.27034868806904966,0.43447088392585964
calling_station,19,50,True,0.814321607406758,0.9194552004051134
calling_station,19,100,True,0.9999956654507731,0.9999995195558232
calling_station,19,200,True,0.9999999999170545,0.9999999999945504
calling_station,19,400,True,1.0,1.0
calling_station,19,800,True,1.0,1.0
calling_station,20,5,False,0.34707474203625444,0.06011537731289577
calling_station,20,10,False,0.5843018207131614,0.02997542551810854
calling_station,20,25,False,0.6975472475386277,0.01177085837503005
calling_station,20,50,True,0.7414735739855621,0.837104103927977
calling_station,20,100,True,0.9995464405802614,0.9999223601704695
calling_station,20,200,True,0.9999898963880304,0.9999987600982511
calling_station,20,400,True,0.9999999999970653,0.999999999999827
calling_station,20,800,True,1.0,1.0
calling_station,21,5,False,0.14376115518448673,0.11410440474184817
calling_station,21,10,False,0.28857589683683094,0.18075597881638697
calling_station,21,25,False,0.3629712685207127,0.17580237731957038
calling_station,21,50,True,0.8164526246105427,0.9137229003948208
calling_station,21,100,True,0.9980039280221873,0.9996299859315713
calling_station,21,200,True,0.9998499001612363,0.9999770201817254
calling_station,21,400,True,0.9999999999975563,0.9999999999998568
calling_station,21,800,True,1.0,1.0
calling_station,22,5,True,0.3177390514853421,0.5953058762303125
calling_station,22,10,True,0.45267516204088076,0.5814931367446
calling_station,22,25,True,0.5020347477931217,0.6258972505079318
calling_station,22,50,True,0.9632099320640473,0.988634184948326
calling_station,22,100,True,0.9994828715814654,0.9999128925179585
calling_station,22,200,True,0.9999981700807605,0.999999803543608
calling_station,22,400,True,1.0,1.0
calling_station,22,800,True,1.0,1.0
calling_station,23,5,False,0.1414586119739153,0.21353768603092227
calling_station,23,10,True,0.24821707410813088,0.5309087547719458
calling_station,23,25,True,0.45401561204266727,0.6712023554464404
calling_station,23,50,True,0.998425465568926,0.9997141514444683
calling_station,23,100,True,0.9999998888629502,0.9999999897725403
calling_station,23,200,True,0.9999999993500686,0.9999999999530076
calling_station,23,400,True,0.9999999999999987,1.0
calling_station,23,800,True,1.0,1.0
calling_station,24,5,False,0.1772358204002552,0.27595291778068376
calling_station,24,10,False,0.14762208208494165,0.1787003832596074
calling_station,24,25,False,0.3977233029620061,0.3418106570409523
calling_station,24,50,True,0.40146659279289476,0.4821567130192093
calling_station,24,100,True,0.9377550511435581,0.9764815863813772
calling_station,24,200,True,0.9998261917210441,0.9999729630027374
calling_station,24,400,True,0.9999999999999827,0.9999999999999991
calling_station,24,800,True,1.0,1.0
calling_station,25,5,True,0.07083819462769292,0.3235538535924163
calling_station,25,10,True,0.3107802779993103,0.5862439641098314
calling_station,25,25,True,0.992960239898643,0.9983676850265473
calling_station,25,50,True,0.9927704312231269,0.9982372004744182
calling_station,25,100,True,0.9983959930258979,0.9996826594275924
calling_station,25,200,True,0.9999958584573129,0.9999995229618701
calling_station,25,400,True,1.0,1.0
calling_station,25,800,True,1.0,1.0
calling_station,26,5,False,0.22267696972112572,0.14648250115692843
calling_station,26,10,False,0.09994996156359826,0.17922623702222218
calling_station,26,25,False,0.3708234989196504,0.35819576310255585
calling_station,26,50,True,0.881831335084819,0.9483941025477051
calling_station,26,100,True,0.995892266781518,0.9990821517564055
calling_station,26,200,True,0.9975056284286266,0.9994777189075692
calling_station,26,400,True,0.9999999999811678,0.9999999999988145
calling_station,26,800,True,1.0,1.0
calling_station,27,5,True,0.15159044125577104,0.3293443013729287
calling_station,27,10,True,0.17044723110476756,0.39521045678331673
calling_station,27,25,True,0.8560201227802917,0.9404119686224087
calling_station,27,50,True,0.9396208736633856,0.9805174493000813
calling_station,27,100,True,0.999709882641547,0.9999531107139655
calling_station,27,200,True,0.9999997230406612,0.9999999732885101
calling_station,27,400,True,0.9999999999999998,1.0
calling_station,27,800,True,1.0,1.0
calling_station,28,5,True,0.10582389541146342,0.4162402943382105
calling_station,28,10,True,0.10836898859248356,0.27774010436119484
calling_station,28,25,True,0.9707718315920127,0.9915293171394397
calling_station,28,50,True,0.971792356904216,0.9924364432722096
calling_station,28,100,True,0.9996908649403046,0.9999493439891695
calling_station,28,200,True,0.9999996033454235,0.9999999606260404
calling_station,28,400,True,0.9999999999999809,0.9999999999999991
calling_station,28,800,True,1.0,1.0
calling_station,29,5,False,0.10619557820200265,0.20150934530893597
calling_station,29,10,True,0.30964607092054175,0.6101950199463044
calling_station,29,25,False,0.4017035693797447,0.07483930953765625
calling_station,29,50,False,0.37881656346770987,0.20251286736140525
calling_station,29,100,True,0.9859035063438634,0.9963926198641676
calling_station,29,200,True,0.9999966840296479,0.9999996305681017
calling_station,29,400,True,0.9999999999999997,1.0
calling_station,29,800,True,1.0,1.0
calling_station,30,5,False,0.40553889728919845,0.43514865981481404
calling_station,30,10,False,0.47044435219644154,0.37177792710860136
calling_station,30,25,True,0.9782615437118745,0.9947096371148937
calling_station,30,50,True,0.9737091016736789,0.9919225293433616
calling_station,30,100,True,0.9999973840931955,0.9999997082975423
calling_station,30,200,True,0.9999999992413448,0.9999999999447873
calling_station,30,400,True,1.0,1.0
calling_station,30,800,True,1.0,1.0
calling_station,31,5,False,0.1659466125696919,0.2513674870311176
calling_station,31,10,False,0.18293418038892184,0.19036608970327495
calling_station,31,25,False,0.29943132351275836,0.3288784953674974
calling_station,31,50,True,0.5784492147463107,0.6905499645788626
calling_station,31,100,True,0.9925631589748841,0.9982979901695247
calling_station,31,200,True,0.9999999956218656,0.9999999996569637
calling_station,31,400,True,1.0,1.0
calling_station,31,800,True,1.0,1.0
calling_station,32,5,True,0.08688283815727271,0.3314372857334274
calling_station,32,10,True,0.17524801631145304,0.4104860040484124
calling_station,32,25,True,0.3043650004799787,0.40024877369268436
calling_station,32,50,True,0.6735634703851754,0.8081627321641545
calling_station,32,100,True,0.9962270583649567,0.9991853301854116
calling_station,32,200,True,0.9999999955240747,0.99999999964797
calling_station,32,400,True,1.0,1.0
calling_station,32,800,True,1.0,1.0
calling_station,33,5,False,0.17700869889092374,0.25794316569436915
calling_station,33,10,False,0.2378210425631443,0.20219340186904738
calling_station,33,25,False,0.3916239317486412,0.34972571254236934
calling_station,33,50,True,0.9160299849476935,0.9708980858862402
calling_station,33,100,True,0.999835066887195,0.9999752460815294
calling_station,33,200,True,0.9999999999949126,0.9999999999996945
calling_station,33,400,True,1.0,1.0
calling_station,33,800,True,1.0,1.0
calling_station,34,5,True,0.21201188423213035,0.3752603565609095
calling_station,34,10,True,0.3639285972000702,0.6040671789870832
calling_station,34,25,True,0.9448390443336062,0.9840545951704717
calling_station,34,50,True,0.9977056550743966,0.9995519362122208
calling_station,34,100,True,0.9999673461879597,0.9999956443055378
calling_station,34,200,True,0.9999999999634317,0.9999999999976634
calling_station,34,400,True,1.0,1.0
calling_station,34,800,True,1.0,1.0
calling_station,35,5,False,0.14335837064457968,0.1983170510829372
calling_station,35,10,False,0.20768853664615672,0.17350439370658674
calling_station,35,25,True,0.2927215909456169,0.49072061974577874
calling_station,35,50,True,0.734689364308023,0.879777016477378
calling_station,35,100,True,0.998696048757344,0.999754987453725
calling_station,35,200,True,0.9999999762807664,0.9999999979933718
calling_station,35,400,True,0.9999999999999999,1.0
calling_station,35,800,True,1.0,1.0
calling_station,36,5,True,0.20403280185497263,0.5317924588478655
calling_station,36,10,True,0.19427969229726816,0.4853003414773228
calling_station,36,25,True,0.3731045946078967,0.5574924323656402
calling_station,36,50,False,0.20308564216670666,0.25817762164779756
calling_station,36,100,True,0.9828370592064863,0.9955941897970877
calling_station,36,200,True,0.999999990302424,0.9999999992216433
calling_station,36,400,True,0.9999999999999943,0.9999999999999998
calling_station,36,800,True,1.0,1.0
calling_station,37,5,False,0.13144520440406238,0.16233051352314287
calling_station,37,10,False,0.5742068396044897,0.16069022866079896
calling_station,37,25,False,0.7652063066778736,0.040882780204934056
calling_station,37,50,False,0.9118736613765276,0.006957028741566176
calling_station,37,100,True,0.9256454088410151,0.9714668786134217
calling_station,37,200,True,0.9896940389674982,0.997563869315148
calling_station,37,400,True,0.9999999999488618,0.9999999999966589
calling_station,37,800,True,1.0,1.0
calling_station,38,5,False,0.10720405798873356,0.09720036460018576
calling_station,38,10,False,0.1794396761106578,0.1418561494163098
calling_station,38,25,False,0.4129681015064116,0.13325095370191478
calling_station,38,50,False,0.597127243732434,0.22151901526777867
calling_station,38,100,False,0.7331230635065872,0.1517391806433106
calling_station,38,200,True,0.9999999031822289,0.9999999913439049
calling_station,38,400,True,0.9999999999999998,1.0
calling_station,38,800,True,1.0,1.0
calling_station,39,5,False,0.19799268954361782,0.10822241754887715
calling_station,39,10,True,0.19228578276191488,0.4307470786271159
calling_station,39,25,True,0.7547859714202938,0.9032610055134506
calling_station,39,50,True,0.9917444699758692,0.9980696941923268
calling_station,39,100,True,0.9996448797262584,0.9999414310142607
calling_station,39,200,True,0.9999999999927728,0.9999999999995639
calling_station,39,400,True,1.0,1.0
calling_station,39,800,True,1.0,1.0
calling_station,40,5,False,0.1960375670682465,0.2501150757972644
calling_station,40,10,False,0.373525581951492,0.23073359597916748
calling_station,40,25,True,0.487469424955552,0.6913855308909593
calling_station,40,50,True,0.7015271497757393,0.8304716547802468
calling_station,40,100,True,0.9982712612985514,0.9996570295565945
calling_station,40,200,True,0.998127347582627,0.9996504165051688
calling_station,40,400,True,0.9999999999351469,0.9999999999957243
calling_station,40,800,True,1.0,1.0
calling_station,41,5,True,0.07358424622804438,0.3051294413254145
calling_station,41,10,False,0.3390030455741003,0.26422954069719806
calling_station,41,25,True,0.5980113954278388,0.7129993506154434
calling_station,41,50,True,0.7489298642955199,0.8626511110067856
calling_station,41,100,True,0.9863571670593273,0.9963490383219297
calling_station,41,200,True,0.9999995591194174,0.9999999569615236
calling_station,41,400,True,0.9999999999936322,0.9999999999996154
calling_station,41,800,True,1.0,1.0
calling_station,42,5,True,0.1910684486966442,0.4557308280385773
calling_station,42,10,True,0.17950540046253727,0.37858168110294105
calling_station,42,25,True,0.3076494719881806,0.4780823885249098
calling_station,42,50,True,0.8214240452749451,0.9040146335926008
calling_station,42,100,True,0.9999316499665769,0.9999902608133032
calling_station,42,200,True,0.9999999983203084,0.999999999873844
calling_station,42,400,True,1.0,1.0
calling_station,42,800,True,1.0,1.0
calling_station,43,5,False,0.22811038612500745,0.24706802442440776
calling_station,43,10,True,0.7864461926426337,0.906335703303459
calling_station,43,25,True,0.9622458970676008,0.9875161418819924
calling_station,43,50,True,0.9914887781020624,0.9980303341576147
calling_station,43,100,True,0.9999395225538988,0.9999917175185138
calling_station,43,200,True,0.9999999913749156,0.999999999317456
calling_station,43,400,True,1.0,1.0
calling_station,43,800,True,1.0,1.0
calling_station,44,5,False,0.22187041054213452,0.06041069433201007
calling_station,44,10,False,0.15178882567898166,0.1993323032803404
calling_station,44,25,True,0.8234489347749226,0.9371355884205669
calling_station,44,50,True,0.9573800518001225,0.9873904475217997
calling_station,44,100,True,0.988594511688147,0.9969984040885554
calling_station,44,200,True,0.9938962131340338,0.9985484611968432
calling_station,44,400,True,0.9999999984056045,0.9999999998801947
calling_station,44,800,True,1.0,1.0
calling_station,45,5,False,0.2507853382559937,0.29797379046291633
calling_station,45,10,True,0.1817917127065315,0.3117660972914256
calling_station,45,25,False,0.2723399500393202,0.33230247261863866
calling_station,45,50,True,0.3681449717536235,0.3974515075838348
calling_station,45,100,True,0.6996775448371355,0.8145225804499272
calling_station,45,200,True,0.9998032875541099,0.999969152406705
calling_station,45,400,True,1.0,1.0
calling_station,45,800,True,1.0,1.0
calling_station,46,5,True,0.0347060151138221,0.24325331667986352
calling_station,46,10,False,0.09999461606468563,0.21784821828356968
calling_station,46,25,False,0.3701832241777314,0.1901572487950302
calling_station,46,50,True,0.38835508158970766,0.4016862906477736
calling_station,46,100,False,0.5239903488927029,0.22759179604898194
calling_station,46,200,True,0.925918631215847,0.9705965952619346
calling_station,46,400,True,0.9999999999359703,0.9999999999957807
calling_station,46,800,True,1.0,1.0
calling_station,47,5,True,0.40019498031285605,0.6530434557575697
calling_station,47,10,True,0.30736358540680975,0.4096579675263337
calling_station,47,25,True,0.8749579468321149,0.9521574420082424
calling_station,47,50,True,0.9976710088812861,0.9995647422142361
calling_station,47,100,True,0.9997039788856077,0.9999548703023954
calling_station,47,200,True,0.9999999928911312,0.9999999994283719
calling_station,47,400,True,0.9999999999999126,0.9999999999999953
calling_station,47,800,True,1.0,1.0
calling_station,48,5,True,0.276597023201408,0.4194538491225315
calling_station,48,10,True,0.6071687349238021,0.8020253346983054
calling_station,48,25,True,0.9553766811830839,0.9866034086387446
calling_station,48,50,True,0.9987299648364865,0.9997692509807374
calling_station,48,100,True,0.9999998006112137,0.9999999816570097
calling_station,48,200,True,0.9999999999851253,0.9999999999990747
calling_station,48,400,True,1.0,1.0
calling_station,48,800,True,1.0,1.0
calling_station,49,5,False,0.10146777004173202,0.16943581013707498
calling_station,49,10,True,0.25938316687850704,0.47686147826892156
calling_station,49,25,False,0.565216358935707,0.11234681978747739
calling_station,49,50,True,0.7278409579748465,0.8675625050671597
calling_station,49,100,True,0.999521705981072,0.9999210153745907
calling_station,49,200,True,0.9999931533671379,0.9999991834256017
calling_station,49,400,True,1.0,1.0
calling_station,49,800,True,1.0,1.0
maniac,0,5,False,0.040032310121334236,0.096857417382991
maniac,0,10,True,0.5747871459315934,0.7369795259586541
maniac,0,25,True,0.692413708554263,0.8330648428407458
maniac,0,50,True,0.990927398928596,0.9977835468974905
maniac,0,100,True,0.9998438103035854,0.9999759505904102
maniac,0,200,True,0.9999999984983601,0.9999999998874598
maniac,0,400,True,1.0,1.0
maniac,0,800,True,1.0,1.0
maniac,1,5,True,0.5612694014038644,0.7000548639400271
maniac,1,10,True,0.6954981575346728,0.7822517973380836
maniac,1,25,True,0.9066963938331176,0.9603457918610322
maniac,1,50,True,0.8940770210489161,0.9529819917146704
maniac,1,100,True,0.9856733359375713,0.996073804704196
maniac,1,200,True,0.9998291477818276,0.9999734658619367
maniac,1,400,True,0.999999999999873,0.9999999999999933
maniac,1,800,True,1.0,1.0
maniac,2,5,True,0.24907513802734682,0.4935027087947068
maniac,2,10,False,0.31797726781542934,0.18659679925582787
maniac,2,25,False,0.6112722106520067,0.10331349739155758
maniac,2,50,True,0.6709978035317699,0.7247227463434606
maniac,2,100,True,0.9938123448875498,0.9985254313484073
maniac,2,200,True,0.9999999267399042,0.9999999933816524
maniac,2,400,True,1.0,1.0
maniac,2,800,True,1.0,1.0
maniac,3,5,True,0.2626448900346674,0.36846540024928004
maniac,3,10,True,0.567798089645402,0.7102808792854458
maniac,3,25,True,0.9994406335491013,0.9999020865422164
maniac,3,50,True,0.9999913220331816,0.9999989468295029
maniac,3,100,True,0.9999976867878959,0.999999743793838
maniac,3,200,True,0.9999973191565842,0.9999997001610139
maniac,3,400,True,0.9999999999998801,0.9999999999999936
maniac,3,800,True,1.0,1.0
maniac,4,5,True,0.6506950502074194,0.7840745347632093
maniac,4,10,True,0.81192509968498,0.9071291422037314
maniac,4,25,True,0.9883365473555848,0.9969295682762032
maniac,4,50,True,0.9981685207179962,0.999631654412432
maniac,4,100,True,0.9999950371755343,0.999999421166905
maniac,4,200,True,0.999999999957015,0.99999999999721
maniac,4,400,True,1.0,1.0
maniac,4,800,True,1.0,1.0
maniac,5,5,True,0.5804806434880456,0.7562384483868463
maniac,5,10,True,0.7168601303506807,0.8298930807614883
maniac,5,25,False,0.5869907179979975,0.32219638123444383
maniac,5,50,True,0.9812437559513605,0.9946173774332941
maniac,5,100,True,0.9956489737425877,0.9990161531427422
maniac,5,200,True,0.9999655388711411,0.9999953499696039
maniac,5,400,True,0.9999999990276512,0.9999999999284837
maniac,5,800,True,1.0,1.0
maniac,6,5,False,0.1079604552928729,0.17421287086944345
maniac,6,10,False,0.35801981544126793,0.2953007155873212
maniac,6,25,False,0.48177923106095155,0.4516651143572104
maniac,6,50,True,0.9819307864682647,0.9948585499915557
maniac,6,100,True,0.9992912985421811,0.9998726139162124
maniac,6,200,True,0.999999933152925,0.9999999939902358
maniac,6,400,True,0.9999999999999997,1.0
maniac,6,800,True,1.0,1.0
maniac,7,5,True,0.5051563406514841,0.7096876274293423
maniac,7,10,True,0.7840744921670113,0.8911644925827688
maniac,7,25,True,0.980994236762006,0.9945642313019226
maniac,7,50,True,0.9996810895881308,0.9999473548635084
maniac,7,100,True,0.9999990265491092,0.9999998979900082
maniac,7,200,True,0.9999999999990423,0.9999999999999456
maniac,7,400,True,1.0,1.0
maniac,7,800,True,1.0,1.0
maniac,8,5,False,0.14352262371490054,0.30611272375406345
maniac,8,10,True,0.45079855064671226,0.587765391338807
maniac,8,25,True,0.8432811246896081,0.9234000148169512
maniac,8,50,True,0.9629165903955079,0.9877850824061041
maniac,8,100,True,0.9997271690931874,0.9999556612506687
maniac,8,200,True,0.9999999992355931,0.999999999944351
maniac,8,400,True,1.0,1.0
maniac,8,800,True,1.0,1.0
maniac,9,5,True,0.303649432987228,0.5191256544193865
maniac,9,10,True,0.4223078541862715,0.6025027322095773
maniac,9,25,True,0.9770120078433214,0.9932631569987012
maniac,9,50,True,0.9996975409264359,0.9999503457089991
maniac,9,100,True,0.9998958537834051,0.9999845531402622
maniac,9,200,True,0.9999997110149214,0.9999999718365536
maniac,9,400,True,1.0,1.0
maniac,9,800,True,1.0,1.0
maniac,10,5,True,0.2711853101974715,0.48168177096082204
maniac,10,10,True,0.2766959820913826,0.36901369249972493
maniac,10,25,True,0.8756348644016418,0.943177947595101
maniac,10,50,True,0.991218459199586,0.9977937272216898
maniac,10,100,True,0.999977626743589,0.9999970838829749
maniac,10,200,True,0.9999999958569229,0.9999999996750888
maniac,10,400,True,1.0,1.0
maniac,10,800,True,1.0,1.0
maniac,11,5,True,0.3767245420101637,0.5712199948371705
maniac,11,10,True,0.4037532305554261,0.5106531488134038
maniac,11,25,True,0.9245536649388155,0.9706611419117137
maniac,11,50,True,0.7736466000915941,0.8613761414546668
maniac,11,100,True,0.9200878266389663,0.9675442747030975
maniac,11,200,True,0.9883158691558832,0.9969115553193678
maniac,11,400,True,0.9999999994010556,0.9999999999568423
maniac,11,800,True,1.0,1.0
maniac,12,5,True,0.5994003760622636,0.7541314856054708
maniac,12,10,True,0.5781332079255341,0.7182838323806915
maniac,12,25,True,0.8116628657216061,0.9035980646589311
maniac,12,50,True,0.936660096911337,0.9761207353268607
maniac,12,100,True,0.993759578656922,0.9985109303607898
maniac,12,200,True,0.9999994303791456,0.9999999422292354
maniac,12,400,True,1.0,1.0
maniac,12,800,True,1.0,1.0
maniac,13,5,False,0.16191373486246896,0.18225043698846025
maniac,13,10,False,0.3783108822374609,0.34791068192266655
maniac,13,25,False,0.4504690439708414,0.3047943732516821
maniac,13,50,True,0.9967830613561127,0.9993031849169057
maniac,13,100,True,0.9999932355992517,0.9999991936403662
maniac,13,200,True,0.9999999999992197,0.999999999999956
maniac,13,400,True,1.0,1.0
maniac,13,800,True,1.0,1.0
maniac,14,5,False,0.10165231292415233,0.19156756936601316
maniac,14,10,False,0.3384021046708945,0.12674409348214002
maniac,14,25,True,0.764767934407014,0.8672543494225489
maniac,14,50,True,0.7814040975244567,0.8728442700186082
maniac,14,100,True,0.9986910563831595,0.999747372613862
maniac,14,200,True,0.9999917372595952,0.9999990007720597
maniac,14,400,True,0.9999999999997428,0.999999999999986
maniac,14,800,True,1.0,1.0
maniac,15,5,True,0.3577990580911492,0.46536797457322443
maniac,15,10,False,0.40478124954183003,0.3929746034266567
maniac,15,25,True,0.77901690610036,0.8781446261534692
maniac,15,50,True,0.7429244138871376,0.8314218112448405
maniac,15,100,True,0.9995893570226904,0.9999304100927554
maniac,15,200,True,0.9999999996175656,0.9999999999729514
maniac,15,400,True,1.0,1.0
maniac,15,800,True,1.0,1.0
maniac,16,5,True,0.30724252895330373,0.5325702360733876
maniac,16,10,True,0.6596775460902203,0.7967710376836663
maniac,16,25,True,0.8068719169698751,0.8965538633935408
maniac,16,50,True,0.956953910632317,0.9851920427779267
maniac,16,100,True,0.9515349171176541,0.9828239885161169
maniac,16,200,True,0.9999505349695191,0.9999931227219383
maniac,16,400,True,0.9999999999924073,0.9999999999995373
maniac,16,800,True,1.0,1.0
maniac,17,5,False,0.15938693911354573,0.01632566191588316
maniac,17,10,False,0.11620122638804053,0.130654921146797
maniac,17,25,False,0.3989494537399447,0.2866869705509198
maniac,17,50,True,0.5167108015266686,0.5541544639537954
maniac,17,100,True,0.9459884309979935,0.980555946966718
maniac,17,200,True,0.9999661903276011,0.999995444959084
maniac,17,400,True,0.9999999999914189,0.9999999999994749
maniac,17,800,True,1.0,1.0
maniac,18,5,False,0.06540173762907331,0.02917629126127848
maniac,18,10,False,0.23056381380461521,0.19430081318378073
maniac,18,25,True,0.5972422035567322,0.6837452254887575
maniac,18,50,True,0.8463661209216442,0.9235030449855366
maniac,18,100,True,0.9999041359005827,0.9999858842157734
maniac,18,200,True,0.999999999984554,0.9999999999990346
maniac,18,400,True,1.0,1.0
maniac,18,800,True,1.0,1.0
maniac,19,5,True,0.49025291511153934,0.6999557603907409
maniac,19,10,True,0.5298522704567056,0.704582114010501
maniac,19,25,True,0.7772495803790614,0.883934342703803
maniac,19,50,True,0.9909555725455842,0.9977181263100773
maniac,19,100,True,0.9983840226429113,0.9996799591959207
maniac,19,200,True,0.9999989354369586,0.9999998878183564
maniac,19,400,True,0.9999999999999998,1.0
maniac,19,800,True,1.0,1.0
maniac,20,5,True,0.5233126097007574,0.6879748610091588
maniac,20,10,True,0.6059392876587333,0.7606855791949867
maniac,20,25,True,0.6737183162250829,0.8037527116177743
maniac,20,50,True,0.988731254898227,0.9970511388472236
maniac,20,100,True,0.9995929394919072,0.999931080354933
maniac,20,200,True,0.9999999939634181,0.9999999995182927
maniac,20,400,True,0.9999999999999997,1.0
maniac,20,800,True,1.0,1.0
maniac,21,5,True,0.3757228879316783,0.6099166517459945
maniac,21,10,True,0.8284582722268916,0.9199482936232175
maniac,21,25,True,0.9994103354720035,0.9998961597415985
maniac,21,50,True,0.99973693656447,0.9999573988651214
maniac,21,100,True,0.9996182908501963,0.9999358031118873
maniac,21,200,True,0.99999999639176,0.9999999997188109
maniac,21,400,True,1.0,1.0
maniac,21,800,True,1.0,1.0
maniac,22,5,True,0.10799123203612604,0.29837307091062226
maniac,22,10,False,0.3106559352119558,0.22716505202271944
maniac,22,25,True,0.5558139716832307,0.6995104894165168
maniac,22,50,False,0.5483906589295151,0.04182578148509965
maniac,22,100,True,0.8907224800096875,0.951040400930647
maniac,22,200,True,0.9870786862338409,0.9965237778836347
maniac,22,400,True,0.9999999999936752,0.999999999999617
maniac,22,800,True,1.0,1.0
maniac,23,5,True,0.3676656567404232,0.6153141078825053
maniac,23,10,True,0.812564940001189,0.9102240891272864
maniac,23,25,True,0.9947482919571041,0.9987802391330621
maniac,23,50,True,0.9995727188035476,0.999927292976683
maniac,23,100,True,0.999977995748295,0.9999971353537432
maniac,23,200,True,0.9999997550094061,0.9999999763487176
maniac,23,400,True,0.999999999999987,0.9999999999999993
maniac,23,800,True,1.0,1.0
maniac,24,5,True,0.15044301036589713,0.30003152003932737
maniac,24,10,True,0.5890042652785772,0.7182633981841516
maniac,24,25,True,0.5233152496524439,0.4949382756066334
maniac,24,50,True,0.7206175475992149,0.8232843275551619
maniac,24,100,True,0.999732593747832,0.9999566258263657
maniac,24,200,True,0.999999953316499,0.9999999958810843
maniac,24,400,True,0.999999999999984,0.9999999999999991
maniac,24,800,True,1.0,1.0
maniac,25,5,True,0.594501694660188,0.7345982181984375
maniac,25,10,True,0.6180088034156583,0.7223346138585665
maniac,25,25,True,0.7879352558200163,0.8753739020189174
maniac,25,50,True,0.9445887961485724,0.9796860125099549
maniac,25,100,True,0.9896145889053123,0.9973096999104574
maniac,25,200,True,0.9999999077404627,0.9999999915618877
maniac,25,400,True,0.9999999999999999,1.0
maniac,25,800,True,1.0,1.0
maniac,26,5,True,0.5514870309713655,0.7196911947254869
maniac,26,10,False,0.40213313907485715,0.3764676633588396
maniac,26,25,True,0.7006723213676824,0.8157785594713952
maniac,26,50,True,0.996074879821011,0.9991267234677293
maniac,26,100,True,0.9986441429321659,0.9997371942929197
maniac,26,200,True,0.9999996844574266,0.9999999690920286
maniac,26,400,True,0.9999999999999999,1.0
maniac,26,800,True,1.0,1.0
maniac,27,5,False,0.02706003598144502,0.10988303853985029
maniac,27,10,False,0.17888989470687777,0.23029605245231882
maniac,27,25,True,0.656913161970007,0.7200822954651337
maniac,27,50,True,0.9715122395474195,0.9910782077786133
maniac,27,100,True,0.9992845547323485,0.9998712653931201
maniac,27,200,True,0.9999999995930942,0.9999999999711471
maniac,27,400,True,1.0,1.0
maniac,27,800,True,1.0,1.0
maniac,28,5,False,0.23802604829942364,0.34207310013904935
maniac,28,10,True,0.6764484532935529,0.8132469395071682
maniac,28,25,False,0.5271211234883156,0.4298454576396658
maniac,28,50,True,0.9047466894013999,0.9593174835243863
maniac,28,100,True,0.9998216354002789,0.9999721858998024
maniac,28,200,True,0.9999997644272601,0.9999999773085656
maniac,28,400,True,1.0,1.0
maniac,28,800,True,1.0,1.0
maniac,29,5,True,0.8275141086747233,0.9243220495125963
maniac,29,10,True,0.9041213249641438,0.9643023746337156
maniac,29,25,True,0.9893882622907785,0.9972672677947569
maniac,29,50,True,0.9899994471662429,0.9974262587001601
maniac,29,100,True,0.99999923590139,0.9999999211143857
maniac,29,200,True,0.9999998408488138,0.9999999850037518
maniac,29,400,True,0.9999999999999543,0.9999999999999976
maniac,29,800,True,1.0,1.0
maniac,30,5,True,0.5767775466515139,0.7107935719801397
maniac,30,10,True,0.682910321435104,0.8023611829166004
maniac,30,25,True,0.8702398055333449,0.9404261934548552
maniac,30,50,True,0.5626872712044735,0.6033309652077266
maniac,30,100,True,0.9896439904361283,0.9973398174848644
maniac,30,200,True,0.99999707823967,0.9999996713322742
maniac,30,400,True,0.9999999999997949,0.9999999999999889
maniac,30,800,True,1.0,1.0
maniac,31,5,True,0.8099734744062147,0.9090612069967262
maniac,31,10,True,0.9643064407844968,0.9886267464890817
maniac,31,25,True,0.9966242096845747,0.9992659999745395
maniac,31,50,True,0.9999547520324883,0.9999937560534341
maniac,31,100,True,0.999999898518706,0.9999999906706515
maniac,31,200,True,0.9999999994456501,0.9999999999601847
maniac,31,400,True,1.0,1.0
maniac,31,800,True,1.0,1.0
maniac,32,5,True,0.338698341678911,0.6031947758381434
maniac,32,10,True,0.8046249385421462,0.9222150383976125
maniac,32,25,True,0.9855574283213544,0.9961682986055939
maniac,32,50,True,0.9957430880514886,0.9990630678489127
maniac,32,100,True,0.9999999398108356,0.9999999946186504
maniac,32,200,True,0.9999999999870608,0.9999999999991964
maniac,32,400,True,1.0,1.0
maniac,32,800,True,1.0,1.0
