repeat,hand,decay,archetype,correct,confidence
8,2560,0.99,bluff_heavy,True,0.9741976590957421
8,2560,0.98,bluff_heavy,True,0.769041470894647
8,2580,1.0,bluff_heavy,True,1.0
8,2580,0.999,bluff_heavy,True,0.9999999999998573
8,2580,0.995,bluff_heavy,True,0.9999427414070211
8,2580,0.99,bluff_heavy,True,0.9910483036151896
8,2580,0.98,bluff_heavy,True,0.8734442605104935
8,2600,1.0,bluff_heavy,True,1.0
8,2600,0.999,bluff_heavy,True,0.9999999999999512
8,2600,0.995,bluff_heavy,True,0.9999534218234881
8,2600,0.99,bluff_heavy,True,0.9789837452314183
8,2600,0.98,bluff_heavy,True,0.7424152581769548
8,2620,1.0,bluff_heavy,True,1.0
8,2620,0.999,bluff_heavy,True,0.9999999999999503
8,2620,0.995,bluff_heavy,True,0.9999384904314481
8,2620,0.99,bluff_heavy,True,0.9851664772213028
8,2620,0.98,bluff_heavy,True,0.8018267412269633
8,2640,1.0,bluff_heavy,True,1.0
8,2640,0.999,bluff_heavy,True,0.9999999999999003
8,2640,0.995,bluff_heavy,True,0.9998391345952871
8,2640,0.99,bluff_heavy,True,0.9814591385150413
8,2640,0.98,bluff_heavy,True,0.7834794067992765
8,2660,1.0,bluff_heavy,True,1.0
8,2660,0.999,bluff_heavy,True,0.9999999999999121
8,2660,0.995,bluff_heavy,True,0.9997951366447426
8,2660,0.99,bluff_heavy,True,0.9785739303245552
8,2660,0.98,bluff_heavy,True,0.7896851069459917
8,2680,1.0,bluff_heavy,True,1.0
8,2680,0.999,bluff_heavy,True,0.9999999999999318
8,2680,0.995,bluff_heavy,True,0.9997731547432445
8,2680,0.99,bluff_heavy,True,0.9757008740331021
8,2680,0.98,bluff_heavy,True,0.7688349600744158
8,2700,1.0,bluff_heavy,True,1.0
8,2700,0.999,bluff_heavy,True,0.9999999999999308
8,2700,0.995,bluff_heavy,True,0.9996853035233356
8,2700,0.99,bluff_heavy,True,0.9699285933893398
8,2700,0.98,bluff_heavy,True,0.7730351911024019
8,2720,1.0,bluff_heavy,True,1.0
8,2720,0.999,bluff_heavy,True,0.9999999999997814
8,2720,0.995,bluff_heavy,True,0.998819783665582
8,2720,0.99,bluff_heavy,True,0.9134231436203526
8,2720,0.98,bluff_heavy,True,0.6455907696602327
8,2740,1.0,bluff_heavy,True,1.0
8,2740,0.999,bluff_heavy,True,0.999999999999622
8,2740,0.995,bluff_heavy,True,0.9977163090000117
8,2740,0.99,bluff_heavy,True,0.8717250332002869
8,2740,0.98,bluff_heavy,True,0.6230671917422692
8,2760,1.0,bluff_heavy,True,1.0
8,2760,0.999,bluff_heavy,True,0.9999999999999819
8,2760,0.995,bluff_heavy,True,0.99981432545904
8,2760,0.99,bluff_heavy,True,0.9837199587729188
8,2760,0.98,bluff_heavy,True,0.8378781351131586
8,2780,1.0,bluff_heavy,True,1.0
8,2780,0.999,bluff_heavy,True,0.9999999999999926
8,2780,0.995,bluff_heavy,True,0.9998858152598423
8,2780,0.99,bluff_heavy,True,0.9893712893342553
8,2780,0.98,bluff_heavy,True,0.8978853354266596
8,2800,1.0,bluff_heavy,True,1.0
8,2800,0.999,bluff_heavy,True,0.9999999999999948
8,2800,0.995,bluff_heavy,True,0.9998802668299022
8,2800,0.99,bluff_heavy,True,0.9850189590411209
8,2800,0.98,bluff_heavy,True,0.7824485998026084
8,2820,1.0,bluff_heavy,True,1.0
8,2820,0.999,bluff_heavy,True,0.9999999999999915
8,2820,0.995,bluff_heavy,True,0.9997510457634652
8,2820,0.99,bluff_heavy,True,0.976676976731018
8,2820,0.98,bluff_heavy,True,0.8076076930107685
8,2840,1.0,bluff_heavy,True,1.0
8,2840,0.999,bluff_heavy,True,0.9999999999999966
8,2840,0.995,bluff_heavy,True,0.9998546179645953
8,2840,0.99,bluff_heavy,True,0.9852816027791963
8,2840,0.98,bluff_heavy,True,0.8615574089136168
8,2860,1.0,bluff_heavy,True,1.0
8,2860,0.999,bluff_heavy,True,0.9999999999999981
8,2860,0.995,bluff_heavy,True,0.9998888412638947
8,2860,0.99,bluff_heavy,True,0.9870233812593855
8,2860,0.98,bluff_heavy,True,0.8331905283539524
8,2880,1.0,bluff_heavy,True,1.0
8,2880,0.999,bluff_heavy,True,0.9999999999999954
8,2880,0.995,bluff_heavy,True,0.9996609575162562
8,2880,0.99,bluff_heavy,True,0.9430793109380798
8,2880,0.98,bluff_heavy,True,0.5226607264481293
8,2900,1.0,bluff_heavy,True,1.0
8,2900,0.999,bluff_heavy,True,0.9999999999999999
8,2900,0.995,bluff_heavy,True,0.9991121028947109
8,2900,0.99,bluff_heavy,True,0.6712872253381225
8,2900,0.98,bluff_heavy,False,0.8037952610879358
8,2920,1.0,bluff_heavy,True,1.0
8,2920,0.999,bluff_heavy,True,0.9999999999999999
8,2920,0.995,bluff_heavy,True,0.9998756439284737
8,2920,0.99,bluff_heavy,True,0.9416652561480101
8,2920,0.98,bluff_heavy,True,0.6897618474489929
8,2940,1.0,bluff_heavy,True,1.0
8,2940,0.999,bluff_heavy,True,0.9999999999999996
8,2940,0.995,bluff_heavy,True,0.9998703904955788
8,2940,0.99,bluff_heavy,True,0.9766233039280722
8,2940,0.98,bluff_heavy,True,0.7659396486000443
8,2960,1.0,bluff_heavy,True,1.0
8,2960,0.999,bluff_heavy,True,0.9999999999999991
8,2960,0.995,bluff_heavy,True,0.9996918193262511
8,2960,0.99,bluff_heavy,True,0.9596419804979522
8,2960,0.98,bluff_heavy,True,0.6994716283594447
8,2980,1.0,bluff_heavy,True,1.0
8,2980,0.999,bluff_heavy,True,0.9999999999999944
8,2980,0.995,bluff_heavy,True,0.9979894296365904
8,2980,0.99,bluff_heavy,True,0.8402081584506123
8,2980,0.98,bluff_heavy,False,0.6068618122635454
8,3000,1.0,bluff_heavy,True,1.0
8,3000,0.999,bluff_heavy,True,0.9999999999999998
8,3000,0.995,bluff_heavy,True,0.9998400201599464
8,3000,0.99,bluff_heavy,True,0.9621800669166676
8,3000,0.98,bluff_heavy,True,0.666409134579302
9,20,1.0,bluff_heavy,True,0.42462081683793396
9,20,0.999,bluff_heavy,True,0.4219315617888634
9,20,0.995,bluff_heavy,True,0.4109812040104802
9,20,0.99,bluff_heavy,True,0.39687925937906854
9,20,0.98,bluff_heavy,True,0.36745712906087546
9,40,1.0,bluff_heavy,False,0.5731719438324956
9,40,0.999,bluff_heavy,False,0.5634778842424373
9,40,0.995,bluff_heavy,False,0.5226486572836814
9,40,0.99,bluff_heavy,False,0.46867997830396224
9,40,0.98,bluff_heavy,False,0.3625334341235308
9,60,1.0,bluff_heavy,False,0.8533759158251844
9,60,0.999,bluff_heavy,False,0.8443294113393129
9,60,0.995,bluff_heavy,False,0.802697583883147
9,60,0.99,bluff_heavy,False,0.7397531365400969
9,60,0.98,bluff_heavy,False,0.5993991164997274
9,80,1.0,bluff_heavy,False,0.8122841935119373
9,80,0.999,bluff_heavy,False,0.7884872259779885
9,80,0.995,bluff_heavy,False,0.6817492000811041
9,80,0.99,bluff_heavy,False,0.5587065747761273
9,80,0.98,bluff_heavy,False,0.44644491481883963
9,100,1.0,bluff_heavy,False,0.9159041738257644
9,100,0.999,bluff_heavy,False,0.9054227555880133
9,100,0.995,bluff_heavy,False,0.8595618622464241
9,100,0.99,bluff_heavy,False,0.799187421508934
9,100,0.98,bluff_heavy,False,0.6939305669463558
9,120,1.0,bluff_heavy,False,0.8363869210202097
9,120,0.999,bluff_heavy,False,0.8129012563659038
9,120,0.995,bluff_heavy,False,0.7249719451723835
9,120,0.99,bluff_heavy,False,0.6504461627737708
9,120,0.98,bluff_heavy,False,0.588682409909582
9,140,1.0,bluff_heavy,False,0.9196411571872347
9,140,0.999,bluff_heavy,False,0.902268754913658
9,140,0.995,bluff_heavy,False,0.8268993607639151
9,140,0.99,bluff_heavy,False,0.7445210563586562
9,140,0.98,bluff_heavy,False,0.6460296758872193
9,160,1.0,bluff_heavy,False,0.7370108780644509
9,160,0.999,bluff_heavy,False,0.6973843116419569
9,160,0.995,bluff_heavy,False,0.6164315871385107
9,160,0.99,bluff_heavy,True,0.6304695115123997
9,160,0.98,bluff_heavy,True,0.6807362332592544
9,180,1.0,bluff_heavy,False,0.7986614392477593
9,180,0.999,bluff_heavy,False,0.756852561035293
9,180,0.995,bluff_heavy,False,0.6457263795512442
9,180,0.99,bluff_heavy,False,0.6127123392143607
9,180,0.98,bluff_heavy,True,0.5776627540456083
9,200,1.0,bluff_heavy,True,0.6160914564451628
9,200,0.999,bluff_heavy,True,0.634147760457842
9,200,0.995,bluff_heavy,True,0.7305874542118983
9,200,0.99,bluff_heavy,True,0.7854576394582462
9,200,0.98,bluff_heavy,True,0.7816202808025283
9,220,1.0,bluff_heavy,True,0.857679413228205
9,220,0.999,bluff_heavy,True,0.8845638635148521
9,220,0.995,bluff_heavy,True,0.9277324573121805
9,220,0.99,bluff_heavy,True,0.9319170211904693
9,220,0.98,bluff_heavy,True,0.8897896049236403
9,240,1.0,bluff_heavy,True,0.7853342951350075
9,240,0.999,bluff_heavy,True,0.8148983030102486
9,240,0.995,bluff_heavy,True,0.8546713999166312
9,240,0.99,bluff_heavy,True,0.8325834656561195
9,240,0.98,bluff_heavy,True,0.7047618810526408
9,260,1.0,bluff_heavy,True,0.7514445051993519
9,260,0.999,bluff_heavy,True,0.7769815923474763
9,260,0.995,bluff_heavy,True,0.7965654748955009
9,260,0.99,bluff_heavy,True,0.7454489679282759
9,260,0.98,bluff_heavy,True,0.6308507412932947
9,280,1.0,bluff_heavy,True,0.7600078979552944
9,280,0.999,bluff_heavy,True,0.7808413479250156
9,280,0.995,bluff_heavy,True,0.7816801666293652
9,280,0.99,bluff_heavy,True,0.7172729414463372
9,280,0.98,bluff_heavy,True,0.6150699112307041
9,300,1.0,bluff_heavy,True,0.9677039015851975
9,300,0.999,bluff_heavy,True,0.9707303008490432
9,300,0.995,bluff_heavy,True,0.9660666260858602
9,300,0.99,bluff_heavy,True,0.9432296182863114
9,300,0.98,bluff_heavy,True,0.8631516587810216
9,320,1.0,bluff_heavy,True,0.9609627866804055
9,320,0.999,bluff_heavy,True,0.9618323204193148
9,320,0.995,bluff_heavy,True,0.9425352614594245
9,320,0.99,bluff_heavy,True,0.8864746228206393
9,320,0.98,bluff_heavy,True,0.7464971965278875
9,340,1.0,bluff_heavy,True,0.9744301124095687
9,340,0.999,bluff_heavy,True,0.9727170824728535
9,340,0.995,bluff_heavy,True,0.9449337559311964
9,340,0.99,bluff_heavy,True,0.8696679068169368
9,340,0.98,bluff_heavy,True,0.7078214234182159
9,360,1.0,bluff_heavy,True,0.9827651922263261
9,360,0.999,bluff_heavy,True,0.9799755798055046
9,360,0.995,bluff_heavy,True,0.9480263723885759
9,360,0.99,bluff_heavy,True,0.8626348063082532
9,360,0.98,bluff_heavy,True,0.6920535204786141
9,380,1.0,bluff_heavy,True,0.9987522657191397
9,380,0.999,bluff_heavy,True,0.998385000440652
9,380,0.995,bluff_heavy,True,0.9940366085183252
9,380,0.99,bluff_heavy,True,0.977550397050722
9,380,0.98,bluff_heavy,True,0.8073709484259596
9,400,1.0,bluff_heavy,True,0.9994834780569148
9,400,0.999,bluff_heavy,True,0.999228970983345
9,400,0.995,bluff_heavy,True,0.9957024110751798
9,400,0.99,bluff_heavy,True,0.9802976871610444
9,400,0.98,bluff_heavy,True,0.8894049001123803
9,420,1.0,bluff_heavy,True,0.9995419197369839
9,420,0.999,bluff_heavy,True,0.999199661708494
9,420,0.995,bluff_heavy,True,0.9932336571663448
9,420,0.99,bluff_heavy,True,0.9626717784902009
9,420,0.98,bluff_heavy,True,0.8254839795514763
9,440,1.0,bluff_heavy,True,0.9998560679209239
9,440,0.999,bluff_heavy,True,0.9997004207495026
9,440,0.995,bluff_heavy,True,0.9960237740628701
9,440,0.99,bluff_heavy,True,0.9724917945560807
9,440,0.98,bluff_heavy,True,0.8539684846397804
9,460,1.0,bluff_heavy,True,0.9999293383667414
9,460,0.999,bluff_heavy,True,0.9998208406593455
9,460,0.995,bluff_heavy,True,0.9961452343811039
9,460,0.99,bluff_heavy,True,0.9669202828034154
9,460,0.98,bluff_heavy,True,0.8104761777726138
9,480,1.0,bluff_heavy,True,0.9999877309074929
9,480,0.999,bluff_heavy,True,0.9999602928772651
9,480,0.995,bluff_heavy,True,0.9984148678045172
9,480,0.99,bluff_heavy,True,0.9809098260618437
9,480,0.98,bluff_heavy,True,0.8559204613924856
9,500,1.0,bluff_heavy,True,0.9999979226583622
9,500,0.999,bluff_heavy,True,0.9999913756229303
9,500,0.995,bluff_heavy,True,0.9993856491671799
9,500,0.99,bluff_heavy,True,0.9900633673851045
9,500,0.98,bluff_heavy,True,0.8914356230102264
9,520,1.0,bluff_heavy,True,0.9999981854698208
9,520,0.999,bluff_heavy,True,0.9999904204658261
9,520,0.995,bluff_heavy,True,0.9988999955934567
9,520,0.99,bluff_heavy,True,0.9805361294175797
9,520,0.98,bluff_heavy,True,0.8241119778369133
9,540,1.0,bluff_heavy,True,0.9999993638110086
9,540,0.999,bluff_heavy,True,0.999995626983714
9,540,0.995,bluff_heavy,True,0.9991501347997201
9,540,0.99,bluff_heavy,True,0.9795791594870726
9,540,0.98,bluff_heavy,True,0.7306531985661849
9,560,1.0,bluff_heavy,True,0.9999997616608314
9,560,0.999,bluff_heavy,True,0.9999978510466839
9,560,0.995,bluff_heavy,True,0.9993109070855704
9,560,0.99,bluff_heavy,True,0.9841564014031918
9,560,0.98,bluff_heavy,True,0.8643554463220007
9,580,1.0,bluff_heavy,True,0.9999996808709787
9,580,0.999,bluff_heavy,True,0.9999962047796132
9,580,0.995,bluff_heavy,True,0.9980790468404948
9,580,0.99,bluff_heavy,True,0.954760456991288
9,580,0.98,bluff_heavy,True,0.6868657730767282
9,600,1.0,bluff_heavy,True,0.9999999111389759
9,600,0.999,bluff_heavy,True,0.9999985851198769
9,600,0.995,bluff_heavy,True,0.9988357128892407
9,600,0.99,bluff_heavy,True,0.9714549127277043
9,600,0.98,bluff_heavy,True,0.836598431395153
9,620,1.0,bluff_heavy,True,0.999999858470558
9,620,0.999,bluff_heavy,True,0.9999970080989545
9,620,0.995,bluff_heavy,True,0.9964032628539158
9,620,0.99,bluff_heavy,True,0.9203605171256855
9,620,0.98,bluff_heavy,True,0.6876710876794163
9,640,1.0,bluff_heavy,True,0.9999999821305902
9,640,0.999,bluff_heavy,True,0.9999994796682119
9,640,0.995,bluff_heavy,True,0.9989487647693701
9,640,0.99,bluff_heavy,True,0.97239681391154
9,640,0.98,bluff_heavy,True,0.8549391481103445
9,660,1.0,bluff_heavy,True,0.9999999765882984
9,660,0.999,bluff_heavy,True,0.9999990782687527
9,660,0.995,bluff_heavy,True,0.9973216975943062
9,660,0.99,bluff_heavy,True,0.9358777502461082
9,660,0.98,bluff_heavy,True,0.7383006805027899
9,680,1.0,bluff_heavy,True,0.9999999887618279
9,680,0.999,bluff_heavy,True,0.9999993984036544
9,680,0.995,bluff_heavy,True,0.9974824235008108
9,680,0.99,bluff_heavy,True,0.9415803680042425
9,680,0.98,bluff_heavy,True,0.6436545413225851
9,700,1.0,bluff_heavy,True,0.9999999952343146
9,700,0.999,bluff_heavy,True,0.9999996459265156
9,700,0.995,bluff_heavy,True,0.997776155984496
9,700,0.99,bluff_heavy,True,0.9472667335928066
9,700,0.98,bluff_heavy,True,0.7856294146722345
9,720,1.0,bluff_heavy,True,0.9999999984268487
9,720,0.999,bluff_heavy,True,0.9999998357685935
9,720,0.995,bluff_heavy,True,0.9984335286191139
9,720,0.99,bluff_heavy,True,0.9609728327339322
9,720,0.98,bluff_heavy,True,0.8154476239575983
9,740,1.0,bluff_heavy,True,0.9999999998799303
9,740,0.999,bluff_heavy,True,0.9999999813899799
9,740,0.995,bluff_heavy,True,0.9996767278586149
9,740,0.99,bluff_heavy,True,0.9895445912026398
9,740,0.98,bluff_heavy,True,0.9086064867386658
9,760,1.0,bluff_heavy,True,0.9999999999388822
9,760,0.999,bluff_heavy,True,0.9999999859414411
9,760,0.995,bluff_heavy,True,0.999589252436651
9,760,0.99,bluff_heavy,True,0.9849358344029079
9,760,0.98,bluff_heavy,True,0.8656095027667416
9,780,1.0,bluff_heavy,True,0.9999999999916477
9,780,0.999,bluff_heavy,True,0.9999999970916188
9,780,0.995,bluff_heavy,True,0.9998515532462636
9,780,0.99,bluff_heavy,True,0.9933864741175711
9,780,0.98,bluff_heavy,True,0.9018213417811978
9,800,1.0,bluff_heavy,True,0.999999999994583
9,800,0.999,bluff_heavy,True,0.9999999970968919
9,800,0.995,bluff_heavy,True,0.9997431534584608
9,800,0.99,bluff_heavy,True,0.9874229379789374
9,800,0.98,bluff_heavy,True,0.876722640747018
9,820,1.0,bluff_heavy,True,0.9999999999969412
9,820,0.999,bluff_heavy,True,0.999999997495812
9,820,0.995,bluff_heavy,True,0.9996454307063402
9,820,0.99,bluff_heavy,True,0.9822245632374506
9,820,0.98,bluff_heavy,True,0.8317164454962123
9,840,1.0,bluff_heavy,True,0.9999999999968088
9,840,0.999,bluff_heavy,True,0.9999999959227999
9,840,0.995,bluff_heavy,True,0.9990612490018199
9,840,0.99,bluff_heavy,True,0.9524800190318953
9,840,0.98,bluff_heavy,True,0.703124303607884
9,860,1.0,bluff_heavy,True,0.9999999999979504
9,860,0.999,bluff_heavy,True,0.9999999960242115
9,860,0.995,bluff_heavy,True,0.9987051241522611
9,860,0.99,bluff_heavy,True,0.9413074334169171
9,860,0.98,bluff_heavy,True,0.7013259709734645
9,880,1.0,bluff_heavy,True,0.9999999999998475
9,880,0.999,bluff_heavy,True,0.9999999995273415
9,880,0.995,bluff_heavy,True,0.9997359819511469
9,880,0.99,bluff_heavy,True,0.9840140651429734
9,880,0.98,bluff_heavy,True,0.7703936725446064
9,900,1.0,bluff_heavy,True,0.9999999999986339
9,900,0.999,bluff_heavy,True,0.9999999935926541
9,900,0.995,bluff_heavy,True,0.9956726770500384
9,900,0.99,bluff_heavy,True,0.8455940328880951
9,900,0.98,bluff_heavy,True,0.6104500771028809
9,920,1.0,bluff_heavy,True,0.9999999999992433
9,920,0.999,bluff_heavy,True,0.9999999946242288
9,920,0.995,bluff_heavy,True,0.9954273281285091
9,920,0.99,bluff_heavy,True,0.8587742400054801
9,920,0.98,bluff_heavy,True,0.6139945085664311
9,940,1.0,bluff_heavy,True,0.9999999999998396
9,940,0.999,bluff_heavy,True,0.9999999982236208
9,940,0.995,bluff_heavy,True,0.9978707684797724
9,940,0.99,bluff_heavy,True,0.9300890602184424
9,940,0.98,bluff_heavy,True,0.7536008785573071
9,960,1.0,bluff_heavy,True,0.9999999999996768
9,960,0.999,bluff_heavy,True,0.9999999945765888
9,960,0.995,bluff_heavy,True,0.9925664231046872
9,960,0.99,bluff_heavy,True,0.8254863098322757
9,960,0.98,bluff_heavy,True,0.6021938842461805
9,980,1.0,bluff_heavy,True,0.9999999999995318
9,980,0.999,bluff_heavy,True,0.9999999883592355
9,980,0.995,bluff_heavy,True,0.9834947721919167
9,980,0.99,bluff_heavy,True,0.741507321279745
9,980,0.98,bluff_heavy,True,0.5384785723603308
9,1000,1.0,bluff_heavy,True,0.9999999999996342
9,1000,0.999,bluff_heavy,True,0.9999999864724074
9,1000,0.995,bluff_heavy,True,0.9794819459366928
9,1000,0.99,bluff_heavy,True,0.7371461588495982
9,1000,0.98,bluff_heavy,True,0.5959865419151251
9,1020,1.0,bluff_heavy,True,0.9999999999998682
9,1020,0.999,bluff_heavy,True,0.9999999926529642
9,1020,0.995,bluff_heavy,True,0.9869508926973621
9,1020,0.99,bluff_heavy,True,0.8220770456771693
9,1020,0.98,bluff_heavy,True,0.5698045440618591
9,1040,1.0,bluff_heavy,True,0.9999999999999749
9,1040,0.999,bluff_heavy,True,0.9999999978168852
9,1040,0.995,bluff_heavy,True,0.9948282373032855
9,1040,0.99,bluff_heavy,True,0.9169357015164004
9,1040,0.98,bluff_heavy,True,0.7281601561151092
9,1060,1.0,bluff_heavy,True,0.9999999999999806
9,1060,0.999,bluff_heavy,True,0.9999999974082278
9,1060,0.995,bluff_heavy,True,0.9930198450768016
9,1060,0.99,bluff_heavy,True,0.8974972178089716
9,1060,0.98,bluff_heavy,True,0.685758731686682
9,1080,1.0,bluff_heavy,True,0.99999999999998
9,1080,0.999,bluff_heavy,True,0.9999999959708156
9,1080,0.995,bluff_heavy,True,0.9883115156970028
9,1080,0.99,bluff_heavy,True,0.8524938629779266
9,1080,0.98,bluff_heavy,True,0.6182332744970239
9,1100,1.0,bluff_heavy,True,0.9999999999999948
9,1100,0.999,bluff_heavy,True,0.9999999983288472
9,1100,0.995,bluff_heavy,True,0.9935271905638837
9,1100,0.99,bluff_heavy,True,0.905536233412469
9,1100,0.98,bluff_heavy,True,0.7049083514068115
9,1120,1.0,bluff_heavy,True,0.999999999999995
9,1120,0.999,bluff_heavy,True,0.9999999975127328
9,1120,0.995,bluff_heavy,True,0.9891271500796535
9,1120,0.99,bluff_heavy,True,0.8589694932308894
9,1120,0.98,bluff_heavy,True,0.66512229015164
9,1140,1.0,bluff_heavy,True,0.9999999999999937
9,1140,0.999,bluff_heavy,True,0.9999999951443611
9,1140,0.995,bluff_heavy,True,0.9781387596316152
9,1140,0.99,bluff_heavy,True,0.7764187498540025
9,1140,0.98,bluff_heavy,True,0.6082769186312649
9,1160,1.0,bluff_heavy,True,0.9999999999999922
9,1160,0.999,bluff_heavy,True,0.9999999911303483
9,1160,0.995,bluff_heavy,True,0.9622133272498034
9,1160,0.99,bluff_heavy,True,0.7129518029057244
9,1160,0.98,bluff_heavy,True,0.6073395915733966
9,1180,1.0,bluff_heavy,True,0.9999999999999987
9,1180,0.999,bluff_heavy,True,0.999999997575265
9,1180,0.995,bluff_heavy,True,0.9871635785940983
9,1180,0.99,bluff_heavy,True,0.8723656383537055
9,1180,0.98,bluff_heavy,True,0.7387222711813104
9,1200,1.0,bluff_heavy,True,0.9999999999999843
9,1200,0.999,bluff_heavy,True,0.9999999606063275
9,1200,0.995,bluff_heavy,True,0.8716831050757968
9,1200,0.99,bluff_heavy,False,0.6132899208975996
9,1200,0.98,bluff_heavy,False,0.6595202373029612
9,1220,1.0,bluff_heavy,True,0.9999999999999948
9,1220,0.999,bluff_heavy,True,0.9999999800666305
9,1220,0.995,bluff_heavy,True,0.9278938471766186
9,1220,0.99,bluff_heavy,True,0.6721310893494067
9,1220,0.98,bluff_heavy,True,0.6034737072464651
9,1240,1.0,bluff_heavy,True,0.9999999999999994
9,1240,0.999,bluff_heavy,True,0.9999999963581169
9,1240,0.995,bluff_heavy,True,0.9822488416743834
9,1240,0.99,bluff_heavy,True,0.8748359668272627
9,1240,0.98,bluff_heavy,True,0.7641741222808831
9,1260,1.0,bluff_heavy,True,1.0
9,1260,0.999,bluff_heavy,True,0.9999999996462784
9,1260,0.995,bluff_heavy,True,0.9974606228770406
9,1260,0.99,bluff_heavy,True,0.9752804219968504
9,1260,0.98,bluff_heavy,True,0.8823641107276285
9,1280,1.0,bluff_heavy,True,1.0
9,1280,0.999,bluff_heavy,True,0.9999999995262552
9,1280,0.995,bluff_heavy,True,0.9958126819396941
9,1280,0.99,bluff_heavy,True,0.9534866198171895
9,1280,0.98,bluff_heavy,True,0.768995587840166
9,1300,1.0,bluff_heavy,True,1.0
9,1300,0.999,bluff_heavy,True,0.9999999998199625
9,1300,0.995,bluff_heavy,True,0.9978348075678846
9,1300,0.99,bluff_heavy,True,0.96948200300146
9,1300,0.98,bluff_heavy,True,0.7675255047805529
9,1320,1.0,bluff_heavy,True,1.0
9,1320,0.999,bluff_heavy,True,0.9999999996068609
9,1320,0.995,bluff_heavy,True,0.9946188352805825
9,1320,0.99,bluff_heavy,True,0.9290684261038595
9,1320,0.98,bluff_heavy,True,0.7323906683003862
9,1340,1.0,bluff_heavy,True,1.0
9,1340,0.999,bluff_heavy,True,0.9999999995625771
9,1340,0.995,bluff_heavy,True,0.9931952145008696
9,1340,0.99,bluff_heavy,True,0.9117774856397277
9,1340,0.98,bluff_heavy,True,0.6912256163393034
9,1360,1.0,bluff_heavy,True,1.0
9,1360,0.999,bluff_heavy,True,0.9999999991261369
9,1360,0.995,bluff_heavy,True,0.9863214567375018
9,1360,0.99,bluff_heavy,True,0.8494902440185697
9,1360,0.98,bluff_heavy,True,0.5943034290700147
9,1380,1.0,bluff_heavy,True,1.0
9,1380,0.999,bluff_heavy,True,0.9999999999893036
9,1380,0.995,bluff_heavy,True,0.9996994486362162
9,1380,0.99,bluff_heavy,True,0.9837150708590431
9,1380,0.98,bluff_heavy,True,0.7138816551440033
9,1400,1.0,bluff_heavy,True,1.0
9,1400,0.999,bluff_heavy,True,0.9999999999937242
9,1400,0.995,bluff_heavy,True,0.9997291357396406
9,1400,0.99,bluff_heavy,True,0.9761410284059501
9,1400,0.98,bluff_heavy,True,0.675222432129445
9,1420,1.0,bluff_heavy,True,1.0
9,1420,0.999,bluff_heavy,True,0.9999999999971381
9,1420,0.995,bluff_heavy,True,0.999802180790441
9,1420,0.99,bluff_heavy,True,0.9868037536042836
9,1420,0.98,bluff_heavy,True,0.8033136266082785
9,1440,1.0,bluff_heavy,True,1.0
9,1440,0.999,bluff_heavy,True,0.9999999999997422
9,1440,0.995,bluff_heavy,True,0.9999445573038424
9,1440,0.99,bluff_heavy,True,0.9487261065830261
9,1440,0.98,bluff_heavy,True,0.6334081934479541
9,1460,1.0,bluff_heavy,True,1.0
9,1460,0.999,bluff_heavy,True,0.9999999999993828
9,1460,0.995,bluff_heavy,True,0.9998696897826272
9,1460,0.99,bluff_heavy,True,0.9883143374456033
9,1460,0.98,bluff_heavy,True,0.8433996471167586
9,1480,1.0,bluff_heavy,True,1.0
9,1480,0.999,bluff_heavy,True,0.9999999999979698
9,1480,0.995,bluff_heavy,True,0.9994233802085003
9,1480,0.99,bluff_heavy,True,0.9657493959291373
9,1480,0.98,bluff_heavy,True,0.7010413204201399
9,1500,1.0,bluff_heavy,True,1.0
9,1500,0.999,bluff_heavy,True,0.9999999999983211
9,1500,0.995,bluff_heavy,True,0.999358561342772
9,1500,0.99,bluff_heavy,True,0.9641508081794219
9,1500,0.98,bluff_heavy,True,0.7384051002671486
9,1520,1.0,bluff_heavy,True,1.0
9,1520,0.999,bluff_heavy,True,0.9999999999980634
9,1520,0.995,bluff_heavy,True,0.9990248901595604
9,1520,0.99,bluff_heavy,True,0.9486680084539192
9,1520,0.98,bluff_heavy,True,0.7080753025949853
9,1540,1.0,bluff_heavy,True,1.0
9,1540,0.999,bluff_heavy,True,0.9999999999887533
9,1540,0.995,bluff_heavy,True,0.9943065629521056
9,1540,0.99,bluff_heavy,True,0.8119540542609109
9,1540,0.98,bluff_heavy,False,0.609235019916836
9,1560,1.0,bluff_heavy,True,1.0
9,1560,0.999,bluff_heavy,True,0.9999999996251696
9,1560,0.995,bluff_heavy,True,0.8929423910132823
9,1560,0.99,bluff_heavy,False,0.6895107425717208
9,1560,0.98,bluff_heavy,False,0.8479276583612649
9,1580,1.0,bluff_heavy,True,1.0
9,1580,0.999,bluff_heavy,True,0.999999999836642
9,1580,0.995,bluff_heavy,True,0.947631902704062
9,1580,0.99,bluff_heavy,True,0.6157908312041891
9,1580,0.98,bluff_heavy,False,0.6647427157837607
9,1600,1.0,bluff_heavy,True,1.0
9,1600,0.999,bluff_heavy,True,0.9999999995270359
9,1600,0.995,bluff_heavy,True,0.8924153762354723
9,1600,0.99,bluff_heavy,False,0.6240903069933377
9,1600,0.98,bluff_heavy,False,0.6370240840515328
9,1620,1.0,bluff_heavy,True,1.0
9,1620,0.999,bluff_heavy,True,0.9999999991734956
9,1620,0.995,bluff_heavy,True,0.8577732860230066
9,1620,0.99,bluff_heavy,False,0.6279996417086893
